사고년도,사망자수,부상자수,중상자수,경상자수,부상신고자수,시도,시군구,사고유형 대분류,사고유형 중분류,사고유형,가해자법규위반,도로형태 대분류,도로형태,가해당사자 종별,피해당사자 종별,주야구분,발생일,발생시간,발생요일,발생위치X좌표 (EPSG 5179),발생위치Y좌표 (EPSG 5179),경도좌표,위도좌표
2015,1,1,,,,서울특별시,강북구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,2015-08-17,10,목요일,958858,1957291,127.03383135,37.61413467
2015,1,1,,,,서울특별시,강북구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,원동기장치자전거,보행자,야간,2015-09-21,04,수요일,957478,1958994,127.01809637,37.62942128
2015,1,6,2,3,,서울특별시,강북구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승용차,야간,2015-10-02,03,일요일,958514,1957619,127.02991509,37.61707553
2015,1,1,,,,서울특별시,강북구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,주간,2015-11-07,10,수요일,958007,1960571,127.02400069,37.64365934
2015,1,1,,,,서울특별시,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2015-11-12,21,월요일,959360,1959289,127.0394081,37.63216535
2015,1,1,,,,서울특별시,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2015-12-29,06,목요일,959479,1957546,127.04085338,37.61646062
2015,1,1,,,,서울특별시,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,야간,2015-04-10,18,금요일,944232,1950137,126.86866093,37.54888472
2015,1,1,,,,서울특별시,강서구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,야간,2015-05-06,23,토요일,942783,1951757,126.85213162,37.56339694
2015,1,1,,,,서울특별시,강서구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,승용차,보행자,주간,2015-05-26,15,일요일,942027,1951298,126.84360824,37.5592127
2015,1,1,,,,서울특별시,강서구,차대사람,기타,기타,신호위반,단일로,기타단일로,승용차,보행자,야간,2015-09-07,05,일요일,940556,1950700,126.82700255,37.55372919
2015,1,1,,,,서울특별시,강서구,차대차,기타,기타,신호위반,교차로,교차로내,자전거,승용차,야간,2015-09-11,03,목요일,940479,1950704,126.82613052,37.55376027
2015,1,1,,,,서울특별시,강서구,차대사람,횡단중,횡단중,신호위반,단일로,횡단보도상,화물차,보행자,주간,2015-10-09,09,일요일,943469,1948268,126.86016761,37.53199285
2015,1,1,,,,서울특별시,강서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,주간,2015-10-11,16,화요일,942488,1948443,126.84905134,37.53350945
2015,2,51,21,17,11,서울특별시,강서구,차대차,추돌,진행중 추돌,신호위반,교차로,교차로내,승합차,승합차,야간,2015-10-13,18,목요일,939638,1951489,126.8165451,37.5607807
2015,1,1,,,,서울특별시,강서구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,원동기장치자전거,승합차,주간,2015-10-15,06,토요일,943800,1950435,126.86374779,37.55154436
2015,1,2,1,,,서울특별시,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,야간,2015-11-11,05,일요일,943562,1948285,126.86121884,37.53215177
2015,1,1,,,,서울특별시,강서구,차대사람,보도통행중,보도통행중,기타,단일로,기타단일로,승용차,보행자,주간,2015-12-05,17,토요일,942677,1952201,126.85089673,37.56739212
2015,1,1,,,,서울특별시,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,야간,2015-01-22,00,월요일,951585,1942458,126.95240507,37.48008785
2015,1,1,,,,서울특별시,관악구,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,승합차,주간,2015-01-31,08,수요일,950797,1942793,126.94347043,37.48306565
2015,1,1,,,,서울특별시,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2015-02-19,17,목요일,949633,1943377,126.93026517,37.48826664
2015,1,1,,,,서울특별시,관악구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,야간,2015-05-30,02,목요일,951489,1943167,126.95127257,37.48647322
2015,1,1,,,,서울특별시,관악구,차대차,기타,기타,신호위반,교차로,교차로내,원동기장치자전거,화물차,야간,2015-06-17,01,목요일,950194,1941433,126.93674227,37.47077529
2015,1,1,,,,서울특별시,관악구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,야간,2015-09-02,04,화요일,951093,1942654,126.94682754,37.48182853
2015,1,2,1,,,서울특별시,관악구,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,승용차,야간,2015-10-29,18,월요일,948962,1943567,126.92266221,37.4899423
2015,1,1,,,,서울특별시,관악구,차대사람,횡단중,횡단중,신호위반,교차로,교차로부근,승용차,보행자,주간,2015-10-31,16,수요일,948449,1943475,126.91686591,37.48908459
2015,1,1,,,,서울특별시,관악구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,승용차,보행자,야간,2015-11-10,19,토요일,951975,1943621,126.95673892,37.49059155
2015,1,1,,,,서울특별시,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,야간,2015-11-14,04,수요일,951957,1943630,126.95653586,37.49067084
2015,1,1,,,,서울특별시,관악구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2015-11-21,12,토요일,954021,1942022,126.97998346,37.47628252
2015,1,5,2,2,,서울특별시,관악구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,야간,2016-01-07,01,토요일,949573,1942904,126.92961891,37.4840001
2015,1,2,1,,,서울특별시,광진구,차대차,기타,기타,신호위반,교차로,교차로내,승용차,승합차,야간,2015-02-16,20,금요일,965366,1950060,127.10791192,37.54922754
2015,1,1,,,,서울특별시,광진구,차대차,정면충돌,정면충돌,중앙선 침범,교차로,교차로내,승용차,원동기장치자전거,야간,2015-03-11,21,수요일,965657,1950492,127.11118601,37.55313221
2015,1,1,,,,서울특별시,광진구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,승합차,원동기장치자전거,주간,2015-05-09,15,화요일,962615,1951818,127.07667924,37.56496546
2015,1,1,,,,서울특별시,광진구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승합차,야간,2015-05-22,00,수요일,964401,1949872,127.09699662,37.54749624
2015,1,1,,,,서울특별시,광진구,차대사람,기타,기타,신호위반,단일로,횡단보도부근,승용차,보행자,주간,2015-05-24,17,금요일,963455,1952327,127.08616519,37.56958696
2015,1,1,,,,서울특별시,광진구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,승용차,보행자,야간,2015-06-02,02,일요일,963521,1951636,127.08694694,37.56336137
2015,1,1,,,,서울특별시,광진구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2015-06-20,03,일요일,961760,1948568,127.06716752,37.53563702
2015,1,3,,2,,서울특별시,광진구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,야간,2015-08-01,22,화요일,965345,1949523,127.10769955,37.54438656
2015,1,1,,,,서울특별시,광진구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,주간,2015-08-10,16,목요일,962642,1951071,127.07702303,37.5582336
2015,1,1,,,,서울특별시,광진구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,승용차,보행자,야간,2015-08-13,05,일요일,963155,1951778,127.08279567,37.56462669
2015,1,2,,1,,서울특별시,광진구,차대사람,기타,기타,과속,단일로,기타단일로,승용차,보행자,야간,2015-09-10,05,수요일,962889,1952401,127.07975222,37.57023131
2015,1,1,,,,서울특별시,광진구,차대차,기타,기타,신호위반,교차로,교차로내,승용차,원동기장치자전거,주간,2015-09-26,10,월요일,963519,1951647,127.08692375,37.56346044
2015,1,1,,,,서울특별시,광진구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2015-10-12,06,수요일,961528,1949374,127.06449937,37.54289212
2015,1,1,,,,서울특별시,광진구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2015-11-22,05,일요일,964085,1949942,127.09341595,37.54811492
2015,1,1,,,,서울특별시,광진구,차대차,추돌,주정차중 충돌,안전거리 미확보,단일로,기타단일로,불명,승용차,야간,2015-11-29,03,일요일,961986,1950428,127.06962915,37.55241119
2015,2,2,,,,서울특별시,광진구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,2015-12-12,02,토요일,963127,1950825,127.08252656,37.55603586
2015,1,1,,,,서울특별시,구로구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,야간,2015-01-23,03,화요일,941717,1943013,126.84075589,37.48452015
2015,1,1,,,,서울특별시,구로구,차대사람,기타,기타,중앙선 침범,단일로,기타단일로,승용차,보행자,야간,2015-01-23,20,화요일,942107,1944339,126.8450626,37.49649604
2015,1,1,,,,서울특별시,구로구,차대사람,횡단중,횡단중,과속,교차로,교차로부근,승용차,보행자,야간,2015-01-28,03,일요일,945002,1945228,126.87774512,37.50468574
2015,1,2,1,,,경기도,평택시,차대차,기타,기타,중앙선 침범,단일로,교량위,승용차,승용차,야간,2015-08-16,22,수요일,963531,1899784,127.08961027,37.09598372
2015,1,1,,,,서울특별시,구로구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,주간,2015-02-04,11,일요일,943638,1944333,126.86238211,37.49653671
2015,1,1,,,,서울특별시,구로구,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,야간,2015-02-16,02,금요일,942102,1945202,126.84493809,37.50427401
2015,1,1,,,,서울특별시,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,야간,2015-02-25,04,수요일,943096,1943262,126.85633371,37.48685041
2015,1,1,,,,서울특별시,구로구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,이륜차,보행자,야간,2015-03-13,22,금요일,946280,1942638,126.89239298,37.48141691
2015,1,1,,,,서울특별시,구로구,차대사람,횡단중,횡단중,안전거리 미확보,교차로,교차로부근,승합차,보행자,야간,2015-04-20,21,목요일,943088,1943358,126.85623805,37.48771609
2015,1,1,,,,서울특별시,구로구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,원동기장치자전거,주간,2015-05-09,14,화요일,947083,1942791,126.90146396,37.48284229
2015,1,1,,,,서울특별시,구로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,주간,2015-05-27,06,월요일,946372,1942334,126.89345565,37.47868225
2015,1,1,,,,서울특별시,구로구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,횡단보도상,자전거,승용차,주간,2015-06-07,12,금요일,945993,1944967,126.88897602,37.50239183
2015,1,1,,,,서울특별시,구로구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,야간,2015-06-12,22,수요일,946297,1942355,126.8926059,37.47886717
2015,1,1,,,,서울특별시,구로구,차대차,기타,기타,기타,교차로,교차로부근,승용차,승용차,주간,2015-10-28,13,일요일,943201,1944943,126.85739154,37.50200791
2015,1,1,,,,서울특별시,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,야간,2015-11-14,04,수요일,947208,1942977,126.9028644,37.4845259
2015,1,1,,,,서울특별시,구로구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,승용차,보행자,야간,2015-11-16,01,월요일,946286,1944601,126.89231752,37.49911012
2015,1,1,,,,서울특별시,구로구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,야간,2015-11-22,05,일요일,942237,1944887,126.84649015,37.50144335
2015,1,1,,,,서울특별시,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,야간,2015-11-27,05,금요일,946299,1945449,126.89240265,37.50675403
2015,1,1,,,,서울특별시,구로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2015-11-30,19,월요일,946016,1944099,126.88929994,37.49456976
2015,1,1,,,,서울특별시,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승합차,보행자,주간,2016-01-06,10,금요일,946254,1944367,126.89197262,37.49699918
2015,1,1,,,,서울특별시,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,2015-02-04,17,일요일,945793,1939876,126.88708828,37.45649401
2015,1,1,,,,서울특별시,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,화물차,보행자,주간,2015-02-07,06,수요일,947402,1940054,126.90526743,37.45819131
2015,1,1,,,,서울특별시,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2015-02-18,23,일요일,947245,1941891,126.90336072,37.47473967
2015,1,1,,,,서울특별시,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2015-05-29,23,수요일,947188,1937481,126.90303212,37.434988
2015,1,1,,,,서울특별시,금천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,야간,2015-07-06,23,화요일,947389,1940122,126.90511559,37.45880347
2015,1,3,1,1,,서울특별시,금천구,차대사람,기타,기타,기타,기타/불명,기타/불명,승용차,보행자,주간,2015-08-22,12,금요일,945642,1940218,126.88535581,37.45956766
2015,1,1,,,,서울특별시,금천구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,야간,2015-10-11,18,화요일,948100,1939140,126.91322379,37.44999265
2015,1,4,2,1,,서울특별시,금천구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,원동기장치자전거,야간,2015-10-13,18,목요일,947188,1940776,126.90279607,37.46468667
2015,1,1,,,,서울특별시,금천구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,주간,2015-11-27,09,금요일,946962,1939260,126.90034968,37.45100966
2015,1,1,,,,서울특별시,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승용차,보행자,야간,2015-12-27,23,화요일,948029,1939149,126.91242047,37.45006978
2015,1,1,,,,서울특별시,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,주간,2015-02-16,09,월요일,962170,1959878,127.07122378,37.63759415
2015,1,1,,,,서울특별시,노원구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,자전거,주간,2015-03-04,09,수요일,960684,1963566,127.05418279,37.67077226
2015,1,4,1,,2,서울특별시,노원구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,야간,2015-04-13,19,월요일,961631,1960467,127.06508381,37.64288056
2015,1,1,,,,서울특별시,노원구,차대차,기타,기타,중앙선 침범,교차로,교차로내,자전거,승용차,주간,2015-04-28,14,금요일,961539,1958837,127.06412684,37.6281852
2015,1,1,,,,서울특별시,노원구,차량단독,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,자전거,없음,주간,2015-05-27,08,월요일,961392,1957405,127.06253659,37.61527211
2015,1,2,1,,,서울특별시,노원구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,주간,2015-06-07,16,금요일,964290,1958627,127.09530965,37.62640526
