사고년도,사망자수,부상자수,중상자수,경상자수,부상신고자수,시도,시군구,사고유형 대분류,사고유형 중분류,사고유형,가해자법규위반,도로형태 대분류,도로형태,가해당사자 종별,피해당사자 종별,주야구분,발생일,발생시간,발생요일,발생위치X좌표 (EPSG 5179),발생위치Y좌표 (EPSG 5179),경도좌표,위도좌표
2017,1,1,,,,서울특별시,강동구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로횡단보도내,자전거,승용차,야간,2017-05-10,05,화요일,968066,1948351,127.13855214,37.53392114
2017,1,2,,1,,서울특별시,강동구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,자전거,주간,2017-05-29,09,화요일,970431,1950337,127.16524014,37.55190074
2017,1,1,,,,서울특별시,강동구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,이륜차,원동기장치자전거,야간,2017-06-05,21,화요일,969636,1950039,127.15625218,37.54918888
2017,1,1,,,,서울특별시,강동구,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,2017-06-23,16,화요일,970400,1950977,127.16486336,37.55766834
2017,1,1,,,,서울특별시,강동구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,화물차,보행자,야간,2017-07-11,19,토요일,967765,1950338,127.13505802,37.55182032
2017,1,1,,,,서울특별시,강동구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2017-07-28,08,목요일,966582,1949741,127.12169239,37.54639717
2017,1,1,,,,서울특별시,강동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2017-07-30,22,토요일,966461,1949442,127.12033631,37.54369777
2017,1,1,,,,서울특별시,강동구,차대차,측면충돌,측면충돌,기타,교차로,교차로내,자전거,화물차,주간,2017-09-01,11,일요일,967195,1948707,127.12867793,37.53709933
2017,1,1,,,,서울특별시,강동구,차대사람,기타,기타,기타,교차로,교차로횡단보도내,자전거,보행자,주간,2017-09-16,15,월요일,969608,1950361,127.15591847,37.55208937
2017,1,1,,,,서울특별시,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,야간,2017-09-24,20,금요일,970242,1950826,127.16308061,37.55630222
2017,1,1,,,,서울특별시,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,2017-12-21,17,화요일,969542,1950703,127.15516046,37.55517069
2017,1,1,,,,서울특별시,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2017-12-24,17,금요일,968319,1951020,127.14130044,37.55798669
2017,1,1,,,,서울특별시,강북구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,야간,2017-03-11,19,화요일,958815,1960189,127.0331808,37.64025292
2017,1,1,,,,서울특별시,강북구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로횡단보도내,이륜차,이륜차,야간,2017-03-28,23,금요일,957920,1959440,127.02307973,37.6334615
2017,1,2,1,,,서울특별시,강북구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,원동기장치자전거,야간,2017-04-01,05,화요일,957511,1957937,127.0185318,37.6198959
2017,1,2,1,,,서울특별시,강북구,차대차,기타,기타,신호위반,단일로,기타단일로,승용차,승용차,주간,2017-05-16,06,월요일,959625,1959044,127.04242492,37.62996881
2017,1,1,,,,서울특별시,강북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,야간,2017-05-18,23,금요일,957462,1959194,127.01790341,37.63122317
2017,1,1,,,,서울특별시,강북구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,야간,2017-10-19,02,목요일,957017,1958336,127.01291072,37.62346918
2017,1,1,,,,서울특별시,강북구,차대사람,기타,기타,기타,단일로,기타단일로,승합차,보행자,야간,2017-10-28,20,토요일,957709,1958044,127.0207692,37.62086944
2017,1,1,,,,서울특별시,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,건설기계,보행자,주간,2017-11-14,11,화요일,959345,1958899,127.03925981,37.62864955
2017,1,1,,,,서울특별시,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2018-01-04,00,화요일,957448,1959239,127.01774212,37.63162811
2017,1,1,,,,서울특별시,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2017-01-31,06,화요일,942464,1949674,126.84868321,37.54460299
2017,1,1,,,,서울특별시,강서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,야간,2017-03-18,22,화요일,942646,1950584,126.85067221,37.55281617
2017,1,1,,,,서울특별시,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,2017-03-24,06,월요일,941903,1947741,126.84248597,37.52714563
2017,1,1,,,,서울특별시,강서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,기타,기타,이륜차,보행자,야간,2017-06-21,21,일요일,939199,1951918,126.81153922,37.56461836
2017,1,1,,,,서울특별시,강서구,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,자전거,승합차,주간,2017-07-05,11,일요일,939664,1952626,126.81674587,37.5710301
2017,1,1,,,,서울특별시,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2017-07-17,03,금요일,941502,1949284,126.83782497,37.54102735
2017,1,1,,,,서울특별시,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,보행자,야간,2017-08-10,21,수요일,944374,1951189,126.87018861,37.55837502
2017,1,1,,,,서울특별시,강서구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,야간,2017-08-26,23,월요일,939548,1950147,126.81563675,37.54867943
2017,1,1,,,,서울특별시,강서구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,주간,2017-09-03,13,화요일,941878,1950765,126.84196355,37.55439939
2017,1,1,,,,서울특별시,강서구,차대차,기타,기타,신호위반,교차로,교차로내,승합차,이륜차,주간,2017-09-29,14,수요일,938048,1953819,126.79834639,37.58167512
2017,1,1,,,,서울특별시,강서구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,야간,2017-10-13,01,수요일,942775,1952474,126.85198506,37.56985876
2017,1,1,,,,서울특별시,강서구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,야간,2017-12-18,05,토요일,941162,1949185,126.83398447,37.54011342
2017,1,1,,,,서울특별시,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,야간,2017-01-18,18,수요일,951809,1942583,126.95493031,37.48122622
2017,1,1,,,,서울특별시,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2017-01-31,20,화요일,949781,1943312,126.93194366,37.48768884
2017,1,1,,,,서울특별시,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,주간,2017-02-01,06,수요일,948061,1941725,126.91260064,37.47328971
2017,1,1,,,,서울특별시,관악구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2017-03-04,23,화요일,947828,1942610,126.90990296,37.48125328
2017,1,1,,,,서울특별시,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,야간,2017-03-26,05,수요일,953680,1941775,126.97614248,37.47403919
2017,1,1,,,,서울특별시,관악구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2017-04-06,15,일요일,949342,1943322,126.92697741,37.48775499
2017,1,1,,,,서울특별시,관악구,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,야간,2017-10-09,22,토요일,949244,1940653,126.92605293,37.46369324
2017,1,1,,,,서울특별시,관악구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2017-12-12,19,금요일,947462,1942505,126.90577097,37.48028615
2017,1,1,,,,서울특별시,관악구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,야간,2017-12-31,19,금요일,950075,1943136,126.93528106,37.48611845
2017,1,2,1,,,서울특별시,관악구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2018-01-04,10,화요일,951562,1943316,126.95208846,37.48782003
2017,1,1,,,,서울특별시,관악구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,야간,2018-01-05,23,수요일,952139,1941706,126.95871968,37.47333872
2017,1,1,,,,서울특별시,광진구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,2017-01-17,17,화요일,964223,1950661,127.09494311,37.55460089
2017,1,1,,,,서울특별시,광진구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,주간,2017-01-20,10,금요일,961587,1949242,127.06517414,37.54170482
2017,1,2,1,,,서울특별시,광진구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,주간,2017-02-04,11,토요일,962129,1950299,127.07125472,37.55125436
2017,1,1,,,,서울특별시,광진구,차대사람,횡단중,횡단중,과속,교차로,교차로내,승용차,보행자,야간,2017-03-03,02,월요일,963548,1951509,127.08725897,37.56221774
2017,1,2,,1,,서울특별시,광진구,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,자전거,승합차,주간,2017-04-11,08,금요일,963633,1950821,127.08825552,37.55601992
2017,2,2,,,,서울특별시,광진구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,승용차,야간,2017-04-22,03,금요일,962907,1952370,127.07995762,37.56995262
2017,1,1,,,,서울특별시,광진구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2017-04-29,13,금요일,963224,1948567,127.08373795,37.53568758
2017,1,1,,,,서울특별시,광진구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,2017-06-06,09,수요일,963824,1949567,127.0904798,37.54472469
2017,1,1,,,,서울특별시,광진구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,야간,2017-06-11,18,월요일,962438,1951186,127.07470517,37.55926633
2017,1,1,,,,서울특별시,광진구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2017-07-09,01,목요일,962289,1949613,127.07310134,37.54507777
2017,1,1,,,,서울특별시,광진구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,야간,2017-07-17,00,금요일,964892,1949694,127.10256345,37.5459107
2017,1,1,,,,서울특별시,광진구,차대차,측면충돌,측면충돌,안전거리 미확보,기타,기타,개인형이동수단(PM),승용차,야간,2017-09-17,02,화요일,962376,1951370,127.07399604,37.56091775
2017,1,1,,,,서울특별시,광진구,차대차,기타,기타,안전운전 의무 불이행,단일로,교량위,승용차,자전거,주간,2017-10-30,06,월요일,965434,1949455,127.10871023,37.54377699
2017,1,1,,,,서울특별시,광진구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,야간,2017-11-14,01,화요일,963625,1950866,127.08816271,37.55642521
2017,1,1,,,,서울특별시,광진구,차대차,기타,기타,안전운전 의무 불이행,기타,기타,원동기장치자전거,건설기계,주간,2018-01-08,11,토요일,963798,1949349,127.09019624,37.54275876
2017,1,3,1,1,,서울특별시,구로구,차대사람,차도통행중,차도통행중,과속,단일로,기타단일로,이륜차,보행자,야간,2017-05-15,00,화요일,946545,1942300,126.89541469,37.47838583
2017,1,1,,,,서울특별시,구로구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,야간,2017-05-27,19,일요일,941636,1941959,126.83992331,37.47501522
2017,1,1,,,,서울특별시,구로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2017-07-04,00,토요일,943326,1945405,126.85877006,37.50617965
2017,1,1,,,,서울특별시,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,야간,2017-07-21,22,목요일,942274,1944453,126.84694279,37.49753399
2017,1,1,,,,서울특별시,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,주간,2017-08-21,17,수요일,942717,1944514,126.85194943,37.49811138
2017,1,1,,,,서울특별시,구로구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2017-09-30,19,목요일,945507,1944682,126.88349892,37.49979452
2017,1,1,,,,서울특별시,구로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2017-10-06,19,수요일,942376,1945042,126.84804486,37.50284723
2017,1,1,,,,서울특별시,구로구,차대차,기타,기타,신호위반,교차로,교차로횡단보도내,승용차,자전거,야간,2017-11-15,18,수요일,942333,1944944,126.84757172,37.5019631
2017,1,1,,,,서울특별시,구로구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,주간,2017-11-25,15,화요일,940293,1943530,126.82460796,37.48908893
2017,1,1,,,,서울특별시,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,주간,2017-11-26,17,수요일,945623,1943361,126.88490886,37.48789498
2017,1,2,,1,,서울특별시,구로구,차대사람,기타,기타,신호위반,교차로,교차로내,화물차,보행자,주간,2017-12-13,06,토요일,941617,1943339,126.83959898,37.4874521
2017,1,1,,,,서울특별시,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,야간,2017-12-27,03,월요일,942263,1944906,126.84678279,37.50161622
2017,1,1,,,,서울특별시,금천구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2017-01-16,04,월요일,946778,1941695,126.89809356,37.47294629
2017,1,5,,4,,서울특별시,금천구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승합차,주간,2017-01-17,17,화요일,947235,1938476,126.90349219,37.44395888
2017,1,1,,,,서울특별시,금천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,주간,2017-04-10,12,목요일,946639,1939271,126.89669721,37.45109022
2017,1,1,,,,서울특별시,금천구,차대사람,보도통행중,보도통행중,기타,단일로,기타단일로,승합차,보행자,주간,2017-07-03,15,금요일,947127,1937978,126.90230813,37.43946592
2017,1,1,,,,서울특별시,금천구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,승용차,보행자,주간,2017-09-04,12,수요일,947195,1938965,126.90300499,37.44836408
2017,1,5,2,2,,서울특별시,금천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,주간,2017-10-10,10,일요일,946981,1940878,126.90044806,37.46559416
2017,1,2,1,,,서울특별시,노원구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,2017-02-24,01,월요일,960334,1963973,127.05019199,37.67442554
2017,1,2,,1,,서울특별시,노원구,차대차,기타,기타,안전거리 미확보,단일로,터널안,승용차,화물차,야간,2017-04-21,05,목요일,963585,1964204,127.08704551,37.67664241
2017,1,1,,,,서울특별시,노원구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2017-07-21,02,목요일,960753,1961749,127.05506294,37.65439833
2017,1,2,1,,,서울특별시,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2017-07-28,21,목요일,961281,1963894,127.06093477,37.67375396
2017,1,1,,,,서울특별시,노원구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,터널안,이륜차,없음,야간,2017-08-26,04,월요일,964881,1964326,127.10173624,37.67779256
2017,1,1,,,,서울특별시,노원구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2017-09-14,23,토요일,962730,1959930,127.07756817,37.63808573
2017,1,1,,,,서울특별시,노원구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,주간,2017-10-11,11,월요일,963856,1958353,127.09040838,37.62391687
2017,1,2,,1,,서울특별시,노원구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,야간,2017-11-04,18,토요일,960910,1963366,127.05675613,37.66897929
2017,1,1,,,,서울특별시,노원구,차대차,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,이륜차,야간,2017-11-22,00,토요일,962137,1959011,127.0708947,37.62977834
2017,1,1,,,,서울특별시,노원구,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,야간,2017-12-19,18,금요일,962856,1957763,127.07910642,37.61855918
2017,1,1,,,,서울특별시,노원구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,원동기장치자전거,주간,2018-01-09,17,일요일,962003,1960079,127.06932054,37.63939891
2017,1,1,,,,서울특별시,도봉구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,야간,2017-02-20,18,목요일,959876,1964315,127.04497965,37.6774881
2017,1,1,,,,서울특별시,도봉구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,기타,기타,화물차,보행자,야간,2017-03-18,19,화요일,960104,1961467,127.04772095,37.65182864
2017,1,1,,,,서울특별시,도봉구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,승합차,주간,2017-04-03,14,목요일,957270,1962123,127.01555606,37.6576137
2017,1,2,1,,,서울특별시,도봉구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,승용차,야간,2017-04-23,21,토요일,959416,1962701,127.03985307,37.66292069
2017,1,2,,1,,서울특별시,도봉구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,주간,2017-05-29,16,화요일,960613,1961615,127.05348306,37.65318457
2017,1,2,1,,,서울특별시,도봉구,차대차,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,승용차,야간,2017-07-05,04,일요일,960377,1960790,127.05085247,37.64573856
2017,1,1,,,,서울특별시,도봉구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,자전거,야간,2017-08-05,00,금요일,959420,1963582,127.0398494,37.67086143
2017,1,4,1,2,,서울특별시,도봉구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,주간,2017-08-07,12,일요일,958084,1961514,127.02481933,37.65216224
2017,1,1,,,,서울특별시,도봉구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,야간,2017-10-24,04,화요일,960407,1965213,127.05095242,37.68560495
2017,1,1,,,,서울특별시,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,야간,2017-02-10,02,금요일,958831,1953318,127.03374892,37.57832394
2017,1,1,,,,서울특별시,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2017-02-22,00,토요일,961948,1954633,127.06898058,37.59031055
2017,1,1,,,,서울특별시,동대문구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,화물차,승합차,주간,2017-02-24,06,월요일,960956,1953224,127.05781951,37.57756929
